,tittle,hash,chapter,kitsu_id
165,[PuyaSubs!] One Room 3 - 04 [ESP-ENG][720p][C3F8433A].mkv,926f4d42cb8f916b50b12e7c6843178e8449b0bf,4,43556
166,[PuyaSubs!] One Room 3 - 04 [ESP-ENG][1080p][86B63BC0].mkv,7404e62193878641bece2a715c5d3122ebd1784c,4,43556
167,[PuyaSubs!] Golden Kamuy 3 - 28 [ESP-ENG][720p][7CAC5917].mkv,ac2863bcbd965b2a0de0a5ddd84cac88fbae4573,28,42435
168,[PuyaSubs!] Golden Kamuy 3 - 28 [ESP-ENG][1080p][5F3466E6].mkv,d7e21c7de84bc226aaff52a11a3916086e0255cb,28,42435
169,[PuyaSubs!] Olympia Kyklos - 23 [ESP-ENG][720p][82548606].mkv,c3fb52568af31c1e1102bed1a558db8eaa6b27e0,23,null
170,[PuyaSubs!] Olympia Kyklos - 23 [ESP-ENG][1080p][C3AC1C0D].mkv,0f1af5f05a53aea6e0900e21f6b86ce170ccfd5d,23,null
171,[PuyaSubs!] Ninja Collection - 13 [ESP-ENG][720p][52626896].mkv,363513491355d1ce9055c7992e9f68444df5fe8c,13,43236
172,[PuyaSubs!] Ninja Collection - 13 [ESP-ENG][1080p][B85186].mkv,7e8e6999dc08e22889fa93c79d1c0f6afa93ad0f,13,43236
173,[PuyaSubs!] Boruto - Naruto Next Generations - 171 [ESP-ENG][V2][1080p][4CEAE30B].mkv,d0bb4af7ad6ba5d5d3ff773e31b2658f8d3eb046,171,13051
174,[PuyaSubs!] Himitsu Kessha Taka no Tsume - Golden Spell - 04 [ESP-ENG][720p][BCBFE67F].mkv,e91fe024c1904c8290c0fdb0c7d92c467a77bc28,4,null
175,[PuyaSubs!] Himitsu Kessha Taka no Tsume - Golden Spell - 04 [ESP-ENG][1080p][C6358164].mkv,656ba6d33d36ded6f32a996c7dfe497ec5cc9a56,4,null
176,[PuyaSubs!] IDOLiSH7 - Second Beat! - 06 [ESP-ENG][720p][2B3D5DE0].mkv,09f8d773322c997f8a19d5f2bddec838109c65df,6,null
177,[PuyaSubs!] IDOLiSH7 - Second Beat! - 06 [ESP-ENG][1080p][6695279E].mkv,bab9f98c8e1fb49ab91dc73ce1f054c9ca0d96da,6,null
178,[PuyaSubs!] Toji no Miko - Kizamishi Issen no Tomoshibi OVA - 01 [ESP-ENG][720p][3414E894].mkv,f2e543c8eaa7a68498604bf043e154b6995f9c26,1,43592
179,[PuyaSubs!] Toji no Miko - Kizamishi Issen no Tomoshibi OVA - 01 [ESP-ENG][1080p][1E8BEB07].mkv,b42887b3aa8acc45dd79b37b02e923edaa8c0a63,1,43592
180,[PuyaSubs!] One Piece - 947 [ESP-ENG][720p][AB9F1317].mkv,8844bbebaf6e5b66e74cbe4d93011cc82b79cbf8,947,12
181,[PuyaSubs!] One Piece - 947 [ESP-ENG][1080p][9F7E16C1].mkv,409c044ad9e311a74536704981c66ae545ad400f,947,12
182,[PuyaSubs!] Boruto - Naruto Next Generations - 171 [ESP-ENG][720p][FBFC83A2].mkv,e81a4cad3074f02b98e1313fa29701f20700c5d2,171,13051
183,[PuyaSubs!] Digimon Adventure (2020) - 21 [ESP-ENG][720p][DF8677DF].mkv,61783e4f8d623fcac4c11c3ae20af704e6f1c6ba,21,null
184,[PuyaSubs!] Digimon Adventure (2020) - 21 [ESP-ENG][1080p][9B31A63A].mkv,5ba9094650d60d978b0d7155e7f98893b7e2f631,21,null
185,[PuyaSubs!] Healin Good Precure - 30 [ESP-ENG][720p][F830E826].mkv,09a8dd20f5555972fe2853bb25c3126f7dc4c5a6,30,null
186,[PuyaSubs!] Healin Good Precure - 30 [ESP-ENG][1080p][EA585830].mkv,7706330a5d937c2c64a84452556dd2658c5fa9aa,30,null
187,[PuyaSubs!] Ninja Collection - 12 [ESP-ENG][720p][D48106EE].mkv,fc76542fec730c219964bf568602667ff860a34f,12,43236
188,[PuyaSubs!] Ninja Collection - 12 [ESP-ENG][1080p][34005CAE].mkv,d2d377eef5ccdea2a4b9f87b02ed2ea61c0d37b3,12,43236
189,[PuyaSubs!] Iwa Kakeru! - Sport Climbing Girls - 04 [ESP-ENG][720p][C1724DE].mkv,46fb10996b440560a9c5c7c14f2269aa043598ac,4,43535
190,[PuyaSubs!] Iwa Kakeru! - Sport Climbing Girls - 04 [ESP-ENG][1080p][9D0A8FF9].mkv,a06c90bc20934d927ecdf19534a74adf54b8ffa2,4,43535
191,[PuyaSubs!] Gochuumon wa Usagi Desu ka - Bloom - 03 [ESP-ENG][720p][879ED897].mkv,69efe5de755d8f51ed6c5b9283ac3da636f381b8,3,null
192,[PuyaSubs!] Gochuumon wa Usagi Desu ka - Bloom - 03 [ESP-ENG][1080p][38F29B0E].mkv,413d45b892c507a9be6b8140499941eefec0ca38,3,null
193,[PuyaSubs!] Major 2nd S2 - 23 [ESP-ENG][720p][920951FD].mkv,e3927437314f04eda0bccd29b725484954acff28,23,null
194,[PuyaSubs!] Major 2nd S2 - 23 [ESP-ENG][1080p][92819F4D].mkv,7a6f6f8e34790441f2cef9792e0257299e05edc1,23,null
195,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - 04 [ESP-ENG][720p][C54DE4E3].mkv,9659ea49fa59b1c18592cb20b2845456055e16c6,4,43180
196,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - 04 [ESP-ENG][1080p][4AD46EA7].mkv,bc1ea568de25b49e15eb8447617a15483f9501d4,4,43180
197,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 04 [ESP-ENG][720p][9C9544E7].mkv,bc9db251d817b47166da2c720e739773336a50b1,4,42900
198,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 04 [ESP-ENG][1080p][86560F94].mkv,1f349e4c50db9e38425ecbc61d33736299161e0f,4,42900
199,[PuyaSubs!] Haikyuu S4 - 17 [ESP-ENG][720p][D9579C1C].mkv,a1c59963f256a556679b3025d8a629abf4e5083f,17,null
200,[PuyaSubs!] Haikyuu S4 - 17 [ESP-ENG][1080p][DAAD2D3].mkv,c52f0d170a4c21f93d5c7cd9e4594fa77008c374,17,null
201,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 04 [ESP-ENG][720p][5EA6F0A5].mkv,9430054d120297805d25ac0e70ae2c36fbf9f8c5,4,43550
202,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 04 [ESP-ENG][1080p][E01D2FD3].mkv,4096b2cc6f30d7ebc39e614d819be7cc36d950cd,4,43550
203,[PuyaSubs!] Jujutsu Kaisen (TV) - 04 [ESP-ENG][720p][69AF70DF].mkv,97cd8feaf2017944dbdb893c99dc3658b23b210a,4,null
204,[PuyaSubs!] Jujutsu Kaisen (TV) - 04 [ESP-ENG][1080p][DE38A85F].mkv,c1d0704588ffd106b3a53b099dd0b211e94b0fc0,4,null
205,[PuyaSubs!] Rail Romanesque - 04 [ESP-ENG][720p][C12BF4EF].mkv,ce318be1e1a7164c46f20ab3deb8cde4ac8de519,4,43553
206,[PuyaSubs!] Rail Romanesque - 04 [ESP-ENG][1080p][F6F0332B].mkv,995f5b5efd4083ac9f718f3e29f6db7d16b12bcf,4,43553
207,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 04 [ESP-ENG][720p][9BFAE635].mkv,2084e3c72ab6e7c112b3439c13e94b8abc02e2a4,4,42583
208,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 04 [ESP-ENG][1080p][C30037A1].mkv,da80f80315bf73f37f14edb96c65f3a486bd6092,4,42583
209,[PuyaSubs!] Tonikaku Kawaii - 04 [ESP-ENG][720p][5B1AB637].mkv,a575561e8aea70e2efb9402793b7ac9273f578fe,4,43034
210,[PuyaSubs!] Tonikaku Kawaii - 04 [ESP-ENG][1080p][7B37F21].mkv,96731892e94a88483ccc66be6f38048c775c7a33,4,43034
211,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 04 [ESP-ENG][720p][59C4DF61].mkv,1d8f3296180c4e018c9bb3929f80b5593faffbd6,4,43367
212,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 04 [ESP-ENG][1080p][F307C167].mkv,e447a801fe1e7e4a99bdacd0c363b7e4958bea60,4,43367
213,[PuyaSubs!] D4DJ - First Mix - 01 [ESP-ENG][720p][E46E7477].mkv,61d669d0d422bb6c30b39c1f4d553477f735d7e4,1,43557
214,[PuyaSubs!] D4DJ - First Mix - 01 [ESP-ENG][1080p][CFC13F6F].mkv,fa34b6f235c62ee87ef6b0b5f8cafe6e6ebd6b5d,1,43557
215,[PuyaSubs!] Animation Kapibara-san - 03 [ESP-ENG][720p][C5C107F0].mkv,65292be42093b749ce54e4fddb55a6c910c05a2f,3,null
216,[PuyaSubs!] Animation Kapibara-san - 03 [ESP-ENG][1080p][C4BB02E].mkv,c5fb24e868e9819a89af7e46e0080fe853d6b1a6,3,null
217,[PuyaSubs!] Guraburu! - 03 [ESP-ENG][720p][E491C358].mkv,0a31afcd071b6a24c2480789ab757e4f370c80b4,3,43102
218,[PuyaSubs!] Guraburu! - 03 [ESP-ENG][1080p][8610C42B].mkv,13197da1e61f8468e90271562e2d6370f11808fb,3,43102
219,[PuyaSubs!] Animation Kapibara-san - 02 [ESP-ENG][720p][81613095].mkv,31e10adaa4f46bb35fab37bea787b477792e026b,2,null
220,[PuyaSubs!] Animation Kapibara-san - 02 [ESP-ENG][1080p][8F6D0666].mkv,b6410e1d0f0218f8031af1843b1a0f29e9bbb00c,2,null
221,[PuyaSubs!] Dogeza de Tanondemita - 02 [ESP-ENG][720p][190B8BB0].mkv,dff04bdad85a3e6d5074c82c254f5db362fd5803,2,43589
222,[PuyaSubs!] Dogeza de Tanondemita - 02 [ESP-ENG][1080p][B250BF61].mkv,50f2df62746416e98a0c4590cc8522526e7476da,2,43589
223,[PuyaSubs!] Tsukiuta - The Animation 2 - 03 [ESP-ENG][720p][202B8C54].mkv,04026163cf36b5a65310e5d1521c9c55dc45f191,3,null
224,[PuyaSubs!] Tsukiuta - The Animation 2 - 03 [ESP-ENG][1080p][E06E34C4].mkv,42c6f3c8cf263c42e45b6de760853d0c54ba70a2,3,null
225,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 06 [ESP-ENG][720p][D55179B1].mkv,018e25ffc927dc53e5747dcc6ddf8c6ea47f051f,6,43550
226,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 06 [ESP-ENG][1080p][4C163CFC].mkv,2709318dc023d7acb2600899aa2fddc786b98f87,6,43550
227,[PuyaSubs!] Jujutsu Kaisen (TV) - 06 [ESP-ENG][720p][90A9E1E5].mkv,4d8d7ba6a383a0f17157af116fa405cba400b478,6,null
228,[PuyaSubs!] Jujutsu Kaisen (TV) - 06 [ESP-ENG][1080p][45148FAE].mkv,e465175ead56bf137f8973db61cad3baec4eed97,6,null
229,[PuyaSubs!] Tonikaku Kawaii - 06 [ESP-ENG][720p][14324ABA].mkv,f7d85a646210cee7d013e2d5551e812321dc7cb4,6,43034
230,[PuyaSubs!] Tonikaku Kawaii - 06 [ESP-ENG][1080p][CE30D19D].mkv,2cc88941baaf98c8a204de262bb425ac8cdb3d1a,6,43034
231,[PuyaSubs!] Rail Romanesque - 06 [ESP-ENG][720p][159343ED].mkv,210d33e1049c038b825dcebd0a52a085cf7de1ff,6,43553
232,[PuyaSubs!] Rail Romanesque - 06 [ESP-ENG][1080p][D1BE3E39].mkv,81997e7dea5944ac9ec9042e60a81cf0fe06cb06,6,43553
233,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 06 [ESP-ENG][720p][B3DB64A1].mkv,1a5198f14ba5dde27f53d93f934211ae63c1d72c,6,42583
234,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 06 [ESP-ENG][1080p][8C67CC41].mkv,6fd73295ed225d071ea60c2aec17b1472288ed6e,6,42583
235,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 06 [ESP-ENG][720p][BB2BE858].mkv,47b7b1f40697be7def761d77ae42ef46ac60c4ad,6,43367
236,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 06 [ESP-ENG][1080p][6241AAF2].mkv,e570dd857a0ffa70cff936cf13aee13ac3e56426,6,43367
237,[PuyaSubs!] D4DJ - First Mix - 02 [ESP-ENG][720p][687501BF].mkv,88c493d29e6ca5f0749a9f72ed621675dc067b7b,2,43557
238,[PuyaSubs!] D4DJ - First Mix - 02 [ESP-ENG][1080p][2052DED9].mkv,3503d96db5c5987ba832cd1ab0cb899c50b2fa50,2,43557
239,[PuyaSubs!] Animation Kapibara-san - 05 [ESP-ENG][720p][F438B368].mkv,c1141f576db9c444fd427085bdbcdb6775865f0c,5,null
240,[PuyaSubs!] Animation Kapibara-san - 05 [ESP-ENG][1080p][A57C920A].mkv,86c5abadbef14865dab2d32a10bc3f73a072f6b8,5,null
241,[PuyaSubs!] Guraburu! - 05 [ESP-ENG][720p][E3D927AB].mkv,8bb61858882cbb9cc0c9cb470b9928e88df66df5,5,43102
242,[PuyaSubs!] Guraburu! - 05 [ESP-ENG][1080p][854CFBB7].mkv,26382b5839198b5055af8bb8810d65660f97c7b1,5,43102
243,[PuyaSubs!] Animation Kapibara-san - 04 [ESP-ENG][720p][5444FA1D].mkv,b453993bad50fc7af4e7a01527c58379eae8a34e,4,null
244,[PuyaSubs!] Animation Kapibara-san - 04 [ESP-ENG][1080p][E3F982D3].mkv,82abb9370a194c3a7d59261a1667cca64e0d1407,4,null
245,[PuyaSubs!] Dogeza de Tanondemita - 04 [ESP-ENG][720p][B220C308].mkv,d7a1d9493d7329e5b0ac9f9cd2431093e21e9436,4,43589
246,[PuyaSubs!] Dogeza de Tanondemita - 04 [ESP-ENG][1080p][6A712DBF].mkv,413d2809d0d58060d24296ec4f32e9d5317aa6f2,4,43589
247,[PuyaSubs!] Tsukiuta - The Animation 2 - 05 [ESP-ENG][720p][8E22B8E2].mkv,bbcd1d935959373a6bdf702a345f5c10927d0880,5,null
248,[PuyaSubs!] Tsukiuta - The Animation 2 - 05 [ESP-ENG][1080p][AA8C9FED].mkv,50292f2f8d3befe1a8c7ac1754bd95013e39b8da,5,null
249,[PuyaSubs!] Noblesse - 05 [ESP-ENG][720p][3C7E77D0].mkv,29b825056964ef6c898e4358e12cfd345e6d3645,5,null
250,[PuyaSubs!] Noblesse - 05 [ESP-ENG][1080p][F24AE87C].mkv,8cc343f8498121a73609b184b23abfe4541f14df,5,null
251,[PuyaSubs!] Black Clover - 150 [ESP-ENG][720p][8783B4BC].mkv,205a61aff6f0319228cd9e3a1e1182490e73e39a,150,13209
252,[PuyaSubs!] Black Clover - 150 [ESP-ENG][1080p][3539D454].mkv,d01064ad88423ed61a27047ecca2b788822aed66,150,13209
253,[PuyaSubs!] Shadowverse TV - 29 [ESP-ENG][720p][D3753421].mkv,5f8a9fa418a57853cd8402020881a93751d029d2,29,null
254,[PuyaSubs!] Shadowverse TV - 29 [ESP-ENG][1080p][18D38CEE].mkv,379bde72953d77beb9360f6ad851aa1423e9a0ef,29,null
255,[PuyaSubs!] IDOLiSH7 - Second Beat! - 07 [ESP-ENG][720p][3936EDEB].mkv,7dfa845cd019237c677a1b934e388fe211e30019,7,null
256,[PuyaSubs!] IDOLiSH7 - Second Beat! - 07 [ESP-ENG][1080p][E9D5996].mkv,07a78c08a09b06351fa8d11266d0923030b483f8,7,null
257,[PuyaSubs!] Osomatsu-san 3 - 04 [ESP-ENG][720p][5467CFB9].mkv,734b40404020e086734fc01b213ab637f30f2de9,4,null
258,[PuyaSubs!] Osomatsu-san 3 - 04 [ESP-ENG][1080p][866E5C6D].mkv,3b35ec1e9d10037961325042aaf5c101907a1ab8,4,null
259,[PuyaSubs!] Sore dake ga Neck - 04 [ESP-ENG][720p][694243B6].mkv,bad2d3502807f5c796dc8c7b37761dcc966743b9,4,43549
260,[PuyaSubs!] Sore dake ga Neck - 04 [ESP-ENG][1080p][E62C48D5].mkv,a6697e11b162e20ef22dbcbca1b28f49932b9707,4,43549
261,[PuyaSubs!] One Room 3 - 05 [ESP-ENG][720p][CD8D3AE4].mkv,b9850777823ada4d9fe6323c8285ab8b20ffa681,5,43556
262,[PuyaSubs!] One Room 3 - 05 [ESP-ENG][1080p][90A671A1].mkv,d08cb43cb90eb5522d7aa58b282531744cd0f8da,5,43556
263,[PuyaSubs!] Golden Kamuy 3 - 29 [ESP-ENG][720p][EF627F4E].mkv,9b59f9142d457cacc9c5de2e86d712c15ea3be6e,29,42435
264,[PuyaSubs!] Golden Kamuy 3 - 29 [ESP-ENG][1080p][5E5DCCC9].mkv,19d222c1b365650cfacb50b6599315c2b6ae471c,29,42435
265,[PuyaSubs!] Olympia Kyklos - 24 [ESP-ENG][720p][E72EE6AF].mkv,484b5dd92eed8fda227eb1fea624c50c64ba7bfe,24,null
266,[PuyaSubs!] Olympia Kyklos - 24 [ESP-ENG][1080p][82AB3026].mkv,1bcf47d6a646cb3b54cb91321f5d5ea5bd65c472,24,null
267,[PuyaSubs!] Himitsu Kessha Taka no Tsume - Golden Spell - 05 [ESP-ENG][720p][A90614BB].mkv,fb5214dd60dec2c9dd518ba270349b45a23e565f,5,null
268,[PuyaSubs!] Himitsu Kessha Taka no Tsume - Golden Spell - 05 [ESP-ENG][1080p][89525A0C].mkv,e8b785ad2551466f95ee5e6d7272e582359d9eb5,5,null
269,[PuyaSubs!] One Piece - 948 [ESP-ENG][720p][8E09EC6F].mkv,e21d925c8fe21a4c9d5a33f37403ba69f93fca65,948,12
270,[PuyaSubs!] One Piece - 948 [ESP-ENG][1080p][ACE610A].mkv,be3cedf740dac305e854b62812076a9a1d718963,948,12
271,[PuyaSubs!] Boruto - Naruto Next Generations - 172 [ESP-ENG][720p][B76066FB].mkv,04b71865bd808c74aa6c31b5388fc62a553c4a9b,172,13051
272,[PuyaSubs!] Boruto - Naruto Next Generations - 172 [ESP-ENG][1080p][E2918A49].mkv,0002fbdf5449a73cdc04bcfee622498a6eb0ee58,172,13051
273,[PuyaSubs!] Digimon Adventure (2020) - 22 [ESP-ENG][720p][160CAB7].mkv,7428087fc4aa52e5c17836598fd8dac284f2bc1e,22,null
274,[PuyaSubs!] Digimon Adventure (2020) - 22 [ESP-ENG][1080p][EECC1729].mkv,48fea2ba72d730dab619d029b4963e7aab8739d3,22,null
275,[PuyaSubs!] Iwa Kakeru! - Sport Climbing Girls - 05 [ESP-ENG][720p][C59F705A].mkv,528d38e3cfdd7abcf3a4422ebfa0a719b134f36b,5,43535
276,[PuyaSubs!] Iwa Kakeru! - Sport Climbing Girls - 05 [ESP-ENG][1080p][CE256BB9].mkv,a486426366b7fea9513662ac0ad5f1f9bf234299,5,43535
277,[PuyaSubs!] Gochuumon wa Usagi Desu ka - Bloom - 04 [ESP-ENG][720p][514E3C79].mkv,7c9345d12fd2e87ae88272f85ba83ea6ea02112f,4,null
278,[PuyaSubs!] Gochuumon wa Usagi Desu ka - Bloom - 04 [ESP-ENG][1080p][A67BEF26].mkv,927cd8cef55a2023f3e7c3b3f70ee24dd89f9065,4,null
279,[PuyaSubs!] Major 2nd S2 - 24 [ESP-ENG][720p][8A896149].mkv,8266c6cb0e4943a42147b14e2a72c9936c8b80cd,24,null
280,[PuyaSubs!] Major 2nd S2 - 24 [ESP-ENG][1080p][72EE6BDC].mkv,e0ac7d7e3520523a6fe0976c834c87630156cf6b,24,null
281,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - 05 [ESP-ENG][720p][95BDA91B].mkv,bb27908b979680f3db58db67925a91fe12216a8e,5,43180
282,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - 05 [ESP-ENG][1080p][3CA89341].mkv,941c7bd85e32012e6de27a126f822fd5a029a79f,5,43180
283,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 05 [ESP-ENG][720p][4C32359E].mkv,cdd34b2c8e573020fcecbf8cf1c26c0057692a96,5,42900
284,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 05 [ESP-ENG][1080p][61AABFD8].mkv,e2574e11ad1a77e08dcf34422d3a5acde73bd9c9,5,42900
285,[PuyaSubs!] Haikyuu S4 - 18 [ESP-ENG][720p][4709E061].mkv,e0b0254dce7b371a5bdc038ce7dc24ed9362cde6,18,null
286,[PuyaSubs!] Haikyuu S4 - 18 [ESP-ENG][1080p][5B606E68].mkv,de98067f95b231407d39c296f429fc6f459f4c8b,18,null
287,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 05 [ESP-ENG][720p][D81878AC].mkv,7cb517eeaa508fbdd228d9f4ab12e3415376ed1c,5,43550
288,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 05 [ESP-ENG][1080p][94333022].mkv,5c95a7156e241ee92b03203ce1d9c5ea867f6f50,5,43550
289,[PuyaSubs!] Jujutsu Kaisen (TV) - 05 [ESP-ENG][720p][ECB16A08].mkv,5f240d05a181c0ff204e56f008f2e9b70f690a63,5,null
290,[PuyaSubs!] Jujutsu Kaisen (TV) - 05 [ESP-ENG][1080p][A400B49E].mkv,235e03fa832f3098012f3b1f2dd71f5d95a89f3c,5,null
291,[PuyaSubs!] Rail Romanesque - 05 [ESP-ENG][720p][A9F7517D].mkv,e7b20c71c8f8955f6264b7b2990a206fbdc75d40,5,43553
292,[PuyaSubs!] Rail Romanesque - 05 [ESP-ENG][1080p][BCAB0B58].mkv,1fe3694dc2e34cad64b7b08c3ddc4769ae4427ba,5,43553
293,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 05 [ESP-ENG][720p][2E966202].mkv,27ca6a0811b6ebb6440741b25f2a523da451e9ad,5,42583
294,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 05 [ESP-ENG][1080p][4C566B22].mkv,ef7ef0d61e90c6d56af31f8141a993fb5f51356b,5,42583
295,[PuyaSubs!] Tonikaku Kawaii - 05 [ESP-ENG][720p][2D46838D].mkv,2eeb0894d7a84d021ea5db57621b3e835a4b6037,5,43034
296,[PuyaSubs!] Tonikaku Kawaii - 05 [ESP-ENG][1080p][BC223350].mkv,a13ccea3ff244df113db9871d94617e8344a1d3a,5,43034
297,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 05 [ESP-ENG][720p][15FB42F4].mkv,cf814299d702acfdd589a557fe26d68fc6ac41c3,5,43367
298,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 05 [ESP-ENG][1080p][779E43AC].mkv,6fbd719461c2920696bab76bd2b1a6fe28eebce6,5,43367
299,[PuyaSubs!] Guraburu! - 04 [ESP-ENG][720p][9E9BE1D1].mkv,2d97604fd7b8ae1c637f91b917c8a82ca4727787,4,43102
300,[PuyaSubs!] Boruto - Naruto Next Generations - 174 [ESP-ENG][1080p][88920A40].mkv,6fe70750026ac5b1d0467645259ad8030430e97c,174,13051
301,[PuyaSubs!] Healin Good Precure - 32 [ESP-ENG][720p][C26C33D8].mkv,e1dc3f6d1d0a1e57812407506c7a46b7b359135d,32,null
302,[PuyaSubs!] Healin Good Precure - 32 [ESP-ENG][1080p][70A53444].mkv,9e6f64f7eb89017ac42823c6a6c3ee33df07228a,32,null
303,[PuyaSubs!] Digimon Adventure (2020) - 24 [ESP-ENG][720p][34D626A4].mkv,b80a137fe0c65ed0ef446af08476aeaccf19720f,24,null
304,[PuyaSubs!] Digimon Adventure (2020) - 24 [ESP-ENG][1080p][79A2901A].mkv,26b8e3c37b0b89455414a0c0d2c021305cf2c920,24,null
305,[PuyaSubs!] Iwa Kakeru! - Sport Climbing Girls - 07 [ESP-ENG][720p][19505F3A].mkv,6fbfca2e84a09a6395cbc329622f6f2085370a83,7,43535
306,[PuyaSubs!] Iwa Kakeru! - Sport Climbing Girls - 07 [ESP-ENG][1080p][2236B6B1].mkv,f84bc5e618627118e9b08dd5462e5130d4ed8544,7,43535
307,[PuyaSubs!] Gochuumon wa Usagi Desu ka - Bloom - 06 [ESP-ENG][720p][265160EE].mkv,b42ec64252622ee8f331e5880b8de1a652a28bbd,6,null
308,[PuyaSubs!] Gochuumon wa Usagi Desu ka - Bloom - 06 [ESP-ENG][1080p][6FC45C11].mkv,fb562cf7c02d03e079bbca85f37881fe7be4c606,6,null
309,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 07 [ESP-ENG][720p][373D9883].mkv,4c0ac98d9674df7c40bbd6cf6ae817f43974c32d,7,42900
310,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 07 [ESP-ENG][1080p][A2614435].mkv,537b5f755023018310e00c0e27403635b6396508,7,42900
311,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - 07 [ESP-ENG][720p][94FA65CD].mkv,dac2d685b79e84a5ae0ab7aaa51116282a7b669c,7,43180
312,[PuyaSubs!] Hanyou no Yashahime - Sengoku Otogizoushi - 07 [ESP-ENG][1080p][71B63F69].mkv,6b9423ddf69f2a7ea8e12f8789a78d4b549c0c70,7,43180
313,[PuyaSubs!] Haikyuu S4 - 20 [ESP-ENG][720p][2F2DA2BC].mkv,93d2aee63e683f8096836f7d62e81a45d68b8cc5,20,null
314,[PuyaSubs!] Haikyuu S4 - 20 [ESP-ENG][1080p][6343F2D4].mkv,c804f70b2c1a45721cd4ae7e942e0143722315e4,20,null
315,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 07 [ESP-ENG][720p][757357F1].mkv,6e160e35751ba0aeb71889a8bcf07820b5f3d8e6,7,43550
316,[PuyaSubs!] Inu to Neko Docchi mo Katteru to Mainichi Tanoshii - 07 [ESP-ENG][1080p][13B10EC7].mkv,b9880f981b6a2ef601ec57df77ace4b15e0197af,7,43550
317,[PuyaSubs!] Jujutsu Kaisen (TV) - 07 [ESP-ENG][720p][7378B80].mkv,e8836ccee7dda8c54b266944d11b2bdf6f21c828,7,null
318,[PuyaSubs!] Jujutsu Kaisen (TV) - 07 [ESP-ENG][1080p][760ECAAC].mkv,f5744404a58bd4a014b7309e236ec9ef196393b2,7,null
319,[PuyaSubs!] Tonikaku Kawaii - 07 [ESP-ENG][720p][AF44C456].mkv,78ec93c784cba0f0d9778c454f765249fef23b5e,7,43034
320,[PuyaSubs!] Tonikaku Kawaii - 07 [ESP-ENG][1080p][B67FFC41].mkv,6d14e1a0649f1ffd2caaa8c25b8257306e4f4535,7,43034
321,[PuyaSubs!] Rail Romanesque - 07 [ESP-ENG][720p][270FD49F].mkv,ac2fa73d5d8a6541c1d2d3864ccdb676baeeb57c,7,43553
322,[PuyaSubs!] Rail Romanesque - 07 [ESP-ENG][1080p][4BF2EE22].mkv,65a8c18ff622a962db7195d270977b8cb9008579,7,43553
323,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 07 [ESP-ENG][720p][DC0C5D5C].mkv,2a0fc25fa211e40a4752849095fd7c12da5e8e05,7,42583
324,[PuyaSubs!] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III - 07 [ESP-ENG][1080p][EF636FEF].mkv,efa85179089ddffd68e8525ba922bac92323f041,7,42583
325,[PuyaSubs!] 100-man no Inochi no Ue ni Ore wa Tatteiru - 07 [ESP-ENG][720p][58FE623C].mkv,1a2d6032cea0c1f08559c88bed72759b72518b52,7,43367
